datetime,count,month,year
2010-01-01,6,January,2010
2010-01-02,3,January,2010
2010-01-03,4,January,2010
2010-01-04,4,January,2010
2010-01-05,2,January,2010
2010-01-06,10,January,2010
2010-01-07,6,January,2010
2010-01-08,7,January,2010
2010-01-09,3,January,2010
2010-01-10,2,January,2010
2010-01-11,6,January,2010
2010-01-12,8,January,2010
2010-01-13,4,January,2010
2010-01-14,6,January,2010
2010-01-15,9,January,2010
2010-01-16,13,January,2010
2010-01-17,5,January,2010
2010-01-18,6,January,2010
2010-01-19,11,January,2010
2010-01-20,6,January,2010
2010-01-21,11,January,2010
2010-01-22,19,January,2010
2010-01-23,2,January,2010
2010-01-24,2,January,2010
2010-01-25,3,January,2010
2010-01-26,3,January,2010
2010-01-27,8,January,2010
2010-01-28,2,January,2010
2010-01-29,3,January,2010
2010-01-30,10,January,2010
2010-01-31,2,January,2010
2010-02-01,8,February,2010
2010-02-02,10,February,2010
2010-02-03,8,February,2010
2010-02-04,9,February,2010
2010-02-05,8,February,2010
2010-02-06,7,February,2010
2010-02-07,5,February,2010
2010-02-08,7,February,2010
2010-02-09,7,February,2010
2010-02-10,6,February,2010
2010-02-11,9,February,2010
2010-02-12,5,February,2010
2010-02-13,9,February,2010
2010-02-14,2,February,2010
2010-02-15,8,February,2010
2010-02-16,3,February,2010
2010-02-17,7,February,2010
2010-02-18,6,February,2010
2010-02-19,9,February,2010
2010-02-20,6,February,2010
2010-02-21,2,February,2010
2010-02-22,11,February,2010
2010-02-23,3,February,2010
2010-02-24,15,February,2010
2010-02-25,5,February,2010
2010-02-26,4,February,2010
2010-02-27,7,February,2010
2010-02-28,12,February,2010
2010-03-01,8,March,2010
2010-03-02,8,March,2010
2010-03-03,7,March,2010
2010-03-04,12,March,2010
2010-03-05,3,March,2010
2010-03-06,6,March,2010
2010-03-07,5,March,2010
2010-03-08,8,March,2010
2010-03-09,9,March,2010
2010-03-10,8,March,2010
2010-03-11,4,March,2010
2010-03-12,5,March,2010
2010-03-13,3,March,2010
2010-03-14,5,March,2010
2010-03-15,7,March,2010
2010-03-16,8,March,2010
2010-03-17,2,March,2010
2010-03-18,5,March,2010
2010-03-19,4,March,2010
2010-03-20,4,March,2010
2010-03-21,5,March,2010
2010-03-22,6,March,2010
2010-03-23,6,March,2010
2010-03-24,5,March,2010
2010-03-25,6,March,2010
2010-03-26,3,March,2010
2010-03-27,7,March,2010
2010-03-28,8,March,2010
2010-03-29,2,March,2010
2010-03-30,3,March,2010
2010-03-31,11,March,2010
2010-04-01,7,April,2010
2010-04-02,6,April,2010
2010-04-03,4,April,2010
2010-04-04,2,April,2010
2010-04-05,5,April,2010
2010-04-06,12,April,2010
2010-04-07,6,April,2010
2010-04-08,2,April,2010
2010-04-09,5,April,2010
2010-04-10,1,April,2010
2010-04-11,6,April,2010
2010-04-12,2,April,2010
2010-04-13,1,April,2010
2010-04-14,10,April,2010
2010-04-15,5,April,2010
2010-04-16,1,April,2010
2010-04-17,1,April,2010
2010-04-18,3,April,2010
2010-04-19,3,April,2010
2010-04-20,3,April,2010
2010-04-21,3,April,2010
2010-04-22,12,April,2010
2010-04-23,2,April,2010
2010-04-24,3,April,2010
2010-04-25,5,April,2010
2010-04-26,7,April,2010
2010-04-27,4,April,2010
2010-04-28,7,April,2010
2010-04-29,12,April,2010
2010-04-30,12,April,2010
2010-05-01,7,May,2010
2010-05-02,5,May,2010
2010-05-03,16,May,2010
2010-05-04,9,May,2010
2010-05-05,6,May,2010
2010-05-06,5,May,2010
2010-05-07,18,May,2010
2010-05-08,13,May,2010
2010-05-09,6,May,2010
2010-05-10,7,May,2010
2010-05-11,12,May,2010
2010-05-12,4,May,2010
2010-05-13,5,May,2010
2010-05-14,3,May,2010
2010-05-15,5,May,2010
2010-05-16,7,May,2010
2010-05-17,1,May,2010
2010-05-18,9,May,2010
2010-05-19,15,May,2010
2010-05-20,9,May,2010
2010-05-21,10,May,2010
2010-05-22,5,May,2010
2010-05-23,11,May,2010
2010-05-24,3,May,2010
2010-05-25,6,May,2010
2010-05-26,24,May,2010
2010-05-27,3,May,2010
2010-05-28,6,May,2010
2010-05-29,14,May,2010
2010-05-30,9,May,2010
2010-05-31,2,May,2010
2010-06-01,3,June,2010
2010-06-02,9,June,2010
2010-06-03,3,June,2010
2010-06-04,6,June,2010
2010-06-05,7,June,2010
2010-06-06,1,June,2010
2010-06-07,5,June,2010
2010-06-08,7,June,2010
2010-06-09,6,June,2010
2010-06-10,2,June,2010
2010-06-11,10,June,2010
2010-06-12,10,June,2010
2010-06-13,5,June,2010
2010-06-14,4,June,2010
2010-06-15,6,June,2010
2010-06-16,8,June,2010
2010-06-17,6,June,2010
2010-06-18,2,June,2010
2010-06-19,4,June,2010
2010-06-20,2,June,2010
2010-06-21,3,June,2010
2010-06-22,5,June,2010
2010-06-23,4,June,2010
2010-06-24,13,June,2010
2010-06-25,8,June,2010
2010-06-26,1,June,2010
2010-06-27,4,June,2010
2010-06-28,3,June,2010
2010-06-29,6,June,2010
2010-06-30,7,June,2010
2010-07-01,3,July,2010
2010-07-02,5,July,2010
2010-07-03,13,July,2010
2010-07-04,5,July,2010
2010-07-05,1,July,2010
2010-07-06,3,July,2010
2010-07-07,11,July,2010
2010-07-08,5,July,2010
2010-07-09,11,July,2010
2010-07-10,7,July,2010
2010-07-11,4,July,2010
2010-07-12,6,July,2010
2010-07-13,3,July,2010
2010-07-14,17,July,2010
2010-07-15,1,July,2010
2010-07-16,5,July,2010
2010-07-17,5,July,2010
2010-07-18,4,July,2010
2010-07-19,7,July,2010
2010-07-20,5,July,2010
2010-07-21,6,July,2010
2010-07-22,7,July,2010
2010-07-23,2,July,2010
2010-07-24,5,July,2010
2010-07-25,9,July,2010
2010-07-26,4,July,2010
2010-07-27,5,July,2010
2010-07-28,3,July,2010
2010-07-29,4,July,2010
2010-07-30,2,July,2010
2010-07-31,7,July,2010
2010-08-02,6,August,2010
2010-08-03,1,August,2010
2010-08-04,1,August,2010
2010-08-05,3,August,2010
2010-08-06,3,August,2010
2010-08-07,2,August,2010
2010-08-08,4,August,2010
2010-08-09,3,August,2010
2010-08-10,3,August,2010
2010-08-11,9,August,2010
2010-08-12,2,August,2010
2010-08-13,1,August,2010
2010-08-14,5,August,2010
2010-08-15,2,August,2010
2010-08-16,2,August,2010
2010-08-17,5,August,2010
2010-08-18,7,August,2010
2010-08-19,4,August,2010
2010-08-20,5,August,2010
2010-08-21,5,August,2010
2010-08-22,5,August,2010
2010-08-23,4,August,2010
2010-08-24,5,August,2010
2010-08-25,4,August,2010
2010-08-26,4,August,2010
2010-08-27,3,August,2010
2010-08-28,9,August,2010
2010-08-29,9,August,2010
2010-08-30,5,August,2010
2010-08-31,4,August,2010
2010-09-01,11,September,2010
2010-09-02,2,September,2010
2010-09-03,4,September,2010
2010-09-04,3,September,2010
2010-09-05,5,September,2010
2010-09-06,5,September,2010
2010-09-07,3,September,2010
2010-09-08,7,September,2010
2010-09-09,3,September,2010
2010-09-10,5,September,2010
2010-09-11,4,September,2010
2010-09-12,4,September,2010
2010-09-13,9,September,2010
2010-09-14,11,September,2010
2010-09-15,12,September,2010
2010-09-16,5,September,2010
2010-09-17,2,September,2010
2010-09-18,3,September,2010
2010-09-19,9,September,2010
2010-09-20,3,September,2010
2010-09-21,5,September,2010
2010-09-22,4,September,2010
2010-09-23,5,September,2010
2010-09-24,10,September,2010
2010-09-25,7,September,2010
2010-09-26,8,September,2010
2010-09-27,13,September,2010
2010-09-28,9,September,2010
2010-09-29,7,September,2010
2010-09-30,7,September,2010
2010-10-01,2,October,2010
2010-10-02,5,October,2010
2010-10-03,14,October,2010
2010-10-04,6,October,2010
2010-10-05,5,October,2010
2010-10-06,7,October,2010
2010-10-07,3,October,2010
2010-10-08,6,October,2010
2010-10-09,4,October,2010
2010-10-10,5,October,2010
2010-10-11,12,October,2010
2010-10-12,1,October,2010
2010-10-13,7,October,2010
2010-10-15,5,October,2010
2010-10-16,4,October,2010
2010-10-17,2,October,2010
2010-10-18,6,October,2010
2010-10-19,8,October,2010
2010-10-20,6,October,2010
2010-10-21,8,October,2010
2010-10-22,8,October,2010
2010-10-23,6,October,2010
2010-10-24,15,October,2010
2010-10-25,6,October,2010
2010-10-26,7,October,2010
2010-10-27,4,October,2010
2010-10-28,4,October,2010
2010-10-29,4,October,2010
2010-10-30,4,October,2010
2010-10-31,5,October,2010
2010-11-01,3,November,2010
2010-11-02,3,November,2010
2010-11-03,5,November,2010
2010-11-04,2,November,2010
2010-11-05,5,November,2010
2010-11-06,10,November,2010
2010-11-07,32,November,2010
2010-11-08,38,November,2010
2010-11-09,6,November,2010
2010-11-10,1,November,2010
2010-11-11,2,November,2010
2010-11-12,1,November,2010
2010-11-13,4,November,2010
2010-11-14,4,November,2010
2010-11-15,5,November,2010
2010-11-16,8,November,2010
2010-11-17,6,November,2010
2010-11-18,4,November,2010
2010-11-19,3,November,2010
2010-11-20,2,November,2010
2010-11-21,6,November,2010
2010-11-22,2,November,2010
2010-11-23,7,November,2010
2010-11-24,9,November,2010
2010-11-25,8,November,2010
2010-11-26,2,November,2010
2010-11-27,6,November,2010
2010-11-28,2,November,2010
2010-11-29,4,November,2010
2010-11-30,8,November,2010
2010-12-01,5,December,2010
2010-12-02,7,December,2010
2010-12-03,6,December,2010
2010-12-04,11,December,2010
2010-12-05,9,December,2010
2010-12-06,3,December,2010
2010-12-07,3,December,2010
2010-12-08,6,December,2010
2010-12-09,4,December,2010
2010-12-10,6,December,2010
2010-12-11,1,December,2010
2010-12-12,2,December,2010
2010-12-13,5,December,2010
2010-12-14,4,December,2010
2010-12-15,4,December,2010
2010-12-16,7,December,2010
2010-12-17,5,December,2010
2010-12-18,2,December,2010
2010-12-19,2,December,2010
2010-12-20,4,December,2010
2010-12-21,5,December,2010
2010-12-22,3,December,2010
2010-12-23,2,December,2010
2010-12-24,2,December,2010
2010-12-25,2,December,2010
2010-12-26,3,December,2010
2010-12-27,1,December,2010
2010-12-28,7,December,2010
2010-12-29,2,December,2010
2010-12-30,7,December,2010
2010-12-31,6,December,2010
2011-01-01,2,January,2011
2011-01-02,2,January,2011
2011-01-03,3,January,2011
2011-01-04,4,January,2011
2011-01-05,1,January,2011
2011-01-06,5,January,2011
2011-01-07,8,January,2011
2011-01-08,4,January,2011
2011-01-09,2,January,2011
2011-01-10,5,January,2011
2011-01-11,4,January,2011
2011-01-12,3,January,2011
2011-01-13,12,January,2011
2011-01-14,4,January,2011
2011-01-15,2,January,2011
2011-01-16,3,January,2011
2011-01-17,1,January,2011
2011-01-18,2,January,2011
2011-01-19,6,January,2011
2011-01-20,4,January,2011
2011-01-21,4,January,2011
2011-01-22,4,January,2011
2011-01-23,3,January,2011
2011-01-24,9,January,2011
2011-01-25,1,January,2011
2011-01-26,3,January,2011
2011-01-27,7,January,2011
2011-01-28,2,January,2011
2011-01-29,13,January,2011
2011-01-30,15,January,2011
2011-01-31,5,January,2011
2011-02-02,7,February,2011
2011-02-03,7,February,2011
2011-02-04,4,February,2011
2011-02-05,5,February,2011
2011-02-06,2,February,2011
2011-02-07,8,February,2011
2011-02-08,9,February,2011
2011-02-09,4,February,2011
2011-02-10,2,February,2011
2011-02-11,6,February,2011
2011-02-12,1,February,2011
2011-02-13,3,February,2011
2011-02-14,2,February,2011
2011-02-16,3,February,2011
2011-02-17,2,February,2011
2011-02-18,3,February,2011
2011-02-19,5,February,2011
2011-02-20,4,February,2011
2011-02-21,6,February,2011
2011-02-22,3,February,2011
2011-02-23,4,February,2011
2011-02-24,6,February,2011
2011-02-25,1,February,2011
2011-02-26,7,February,2011
2011-02-27,3,February,2011
2011-02-28,5,February,2011
2011-03-01,7,March,2011
2011-03-02,1,March,2011
2011-03-03,6,March,2011
2011-03-04,2,March,2011
2011-03-05,6,March,2011
2011-03-07,4,March,2011
2011-03-08,5,March,2011
2011-03-09,5,March,2011
2011-03-10,3,March,2011
2011-03-11,10,March,2011
2011-03-12,4,March,2011
2011-03-13,14,March,2011
2011-03-14,8,March,2011
2011-03-15,8,March,2011
2011-03-16,8,March,2011
2011-03-17,5,March,2011
2011-03-18,5,March,2011
2011-03-19,2,March,2011
2011-03-20,3,March,2011
2011-03-21,4,March,2011
2011-03-22,6,March,2011
2011-03-23,6,March,2011
2011-03-24,6,March,2011
2011-03-25,4,March,2011
2011-03-26,6,March,2011
2011-03-27,5,March,2011
2011-03-28,13,March,2011
2011-03-29,5,March,2011
2011-03-30,6,March,2011
2011-03-31,3,March,2011
2011-04-01,6,April,2011
2011-04-02,2,April,2011
2011-04-03,3,April,2011
2011-04-04,6,April,2011
2011-04-05,6,April,2011
2011-04-06,2,April,2011
2011-04-07,8,April,2011
2011-04-08,8,April,2011
2011-04-09,3,April,2011
2011-04-10,8,April,2011
2011-04-11,2,April,2011
2011-04-12,6,April,2011
2011-04-13,4,April,2011
2011-04-14,3,April,2011
2011-04-15,4,April,2011
2011-04-16,5,April,2011
2011-04-17,6,April,2011
2011-04-18,8,April,2011
2011-04-19,5,April,2011
2011-04-20,3,April,2011
2011-04-21,7,April,2011
2011-04-22,9,April,2011
2011-04-23,2,April,2011
2011-04-24,1,April,2011
2011-04-25,7,April,2011
2011-04-26,17,April,2011
2011-04-27,19,April,2011
2011-04-28,4,April,2011
2011-04-29,6,April,2011
2011-04-30,5,April,2011
2011-05-01,3,May,2011
2011-05-02,11,May,2011
2011-05-03,5,May,2011
2011-05-04,7,May,2011
2011-05-05,7,May,2011
2011-05-06,5,May,2011
2011-05-07,8,May,2011
2011-05-08,6,May,2011
2011-05-09,1,May,2011
2011-05-10,5,May,2011
2011-05-11,2,May,2011
2011-05-12,3,May,2011
2011-05-13,5,May,2011
2011-05-14,4,May,2011
2011-05-15,8,May,2011
2011-05-16,6,May,2011
2011-05-17,4,May,2011
2011-05-18,9,May,2011
2011-05-19,9,May,2011
2011-05-20,20,May,2011
2011-05-21,4,May,2011
2011-05-22,8,May,2011
2011-05-23,2,May,2011
2011-05-24,7,May,2011
2011-05-25,6,May,2011
2011-05-26,10,May,2011
2011-05-27,4,May,2011
2011-05-28,2,May,2011
2011-05-29,8,May,2011
2011-05-30,11,May,2011
2011-05-31,6,May,2011
2011-06-01,5,June,2011
2011-06-02,3,June,2011
2011-06-03,6,June,2011
2011-06-04,7,June,2011
2011-06-05,7,June,2011
2011-06-06,7,June,2011
2011-06-07,4,June,2011
2011-06-08,5,June,2011
2011-06-09,9,June,2011
2011-06-10,7,June,2011
2011-06-11,5,June,2011
2011-06-12,1,June,2011
2011-06-13,7,June,2011
2011-06-14,3,June,2011
2011-06-15,10,June,2011
2011-06-16,5,June,2011
2011-06-17,4,June,2011
2011-06-18,10,June,2011
2011-06-19,6,June,2011
2011-06-20,8,June,2011
2011-06-21,7,June,2011
2011-06-22,6,June,2011
2011-06-23,5,June,2011
2011-06-24,11,June,2011
2011-06-25,4,June,2011
2011-06-26,4,June,2011
2011-06-27,7,June,2011
2011-06-28,1,June,2011
2011-06-29,5,June,2011
2011-06-30,6,June,2011
2011-07-01,8,July,2011
2011-07-02,1,July,2011
2011-07-03,4,July,2011
2011-07-04,5,July,2011
2011-07-05,9,July,2011
2011-07-06,19,July,2011
2011-07-07,21,July,2011
2011-07-08,21,July,2011
2011-07-09,8,July,2011
2011-07-10,16,July,2011
2011-07-11,10,July,2011
2011-07-12,9,July,2011
2011-07-13,11,July,2011
2011-07-14,10,July,2011
2011-07-15,8,July,2011
2011-07-16,5,July,2011
2011-07-17,6,July,2011
2011-07-18,14,July,2011
2011-07-19,14,July,2011
2011-07-20,14,July,2011
2011-07-21,6,July,2011
2011-07-22,6,July,2011
2011-07-23,12,July,2011
2011-07-24,4,July,2011
2011-07-25,6,July,2011
2011-07-26,6,July,2011
2011-07-27,9,July,2011
2011-07-28,10,July,2011
2011-07-29,8,July,2011
2011-07-30,10,July,2011
2011-07-31,7,July,2011
2011-08-01,6,August,2011
2011-08-02,12,August,2011
2011-08-03,7,August,2011
2011-08-04,4,August,2011
2011-08-05,8,August,2011
2011-08-06,8,August,2011
2011-08-07,2,August,2011
2011-08-08,12,August,2011
2011-08-09,8,August,2011
2011-08-10,10,August,2011
2011-08-11,4,August,2011
2011-08-12,6,August,2011
2011-08-13,12,August,2011
2011-08-14,2,August,2011
2011-08-15,11,August,2011
2011-08-16,7,August,2011
2011-08-17,11,August,2011
2011-08-18,7,August,2011
2011-08-19,9,August,2011
2011-08-20,8,August,2011
2011-08-21,9,August,2011
2011-08-22,11,August,2011
2011-08-23,8,August,2011
2011-08-24,11,August,2011
2011-08-25,3,August,2011
2011-08-26,7,August,2011
2011-08-27,8,August,2011
2011-08-28,6,August,2011
2011-08-29,7,August,2011
2011-08-30,8,August,2011
2011-08-31,9,August,2011
2011-09-01,11,September,2011
2011-09-02,4,September,2011
2011-09-03,3,September,2011
2011-09-04,7,September,2011
2011-09-05,7,September,2011
2011-09-06,7,September,2011
2011-09-07,11,September,2011
2011-09-08,17,September,2011
2011-09-09,11,September,2011
2011-09-10,6,September,2011
2011-09-11,4,September,2011
2011-09-12,11,September,2011
2011-09-13,9,September,2011
2011-09-14,5,September,2011
2011-09-15,8,September,2011
2011-09-16,14,September,2011
2011-09-17,7,September,2011
2011-09-18,1,September,2011
2011-09-19,17,September,2011
2011-09-20,7,September,2011
2011-09-21,19,September,2011
2011-09-22,14,September,2011
2011-09-23,9,September,2011
2011-09-24,6,September,2011
2011-09-25,10,September,2011
2011-09-26,6,September,2011
2011-09-27,11,September,2011
2011-09-28,5,September,2011
2011-09-29,6,September,2011
2011-09-30,5,September,2011
2011-10-01,7,October,2011
2011-10-02,4,October,2011
2011-10-03,6,October,2011
2011-10-04,5,October,2011
2011-10-05,10,October,2011
2011-10-06,2,October,2011
2011-10-07,13,October,2011
2011-10-08,9,October,2011
2011-10-09,3,October,2011
2011-10-10,10,October,2011
2011-10-11,5,October,2011
2011-10-12,14,October,2011
2011-10-13,8,October,2011
2011-10-14,4,October,2011
2011-10-15,8,October,2011
2011-10-16,4,October,2011
2011-10-17,8,October,2011
2011-10-18,6,October,2011
2011-10-19,7,October,2011
2011-10-20,8,October,2011
2011-10-21,8,October,2011
2011-10-22,8,October,2011
2011-10-23,1,October,2011
2011-10-24,15,October,2011
2011-10-25,21,October,2011
2011-10-26,23,October,2011
2011-10-27,8,October,2011
2011-10-28,10,October,2011
2011-10-29,2,October,2011
2011-10-30,4,October,2011
2011-10-31,4,October,2011
2011-11-01,7,November,2011
2011-11-02,9,November,2011
2011-11-03,4,November,2011
2011-11-04,9,November,2011
2011-11-05,6,November,2011
2011-11-06,9,November,2011
2011-11-07,8,November,2011
2011-11-08,3,November,2011
2011-11-09,4,November,2011
2011-11-10,20,November,2011
2011-11-11,3,November,2011
2011-11-12,7,November,2011
2011-11-13,3,November,2011
2011-11-14,6,November,2011
2011-11-15,9,November,2011
2011-11-16,5,November,2011
2011-11-17,8,November,2011
2011-11-18,4,November,2011
2011-11-19,5,November,2011
2011-11-20,2,November,2011
2011-11-21,5,November,2011
2011-11-22,13,November,2011
2011-11-23,4,November,2011
2011-11-24,11,November,2011
2011-11-25,7,November,2011
2011-11-26,4,November,2011
2011-11-27,9,November,2011
2011-11-28,2,November,2011
2011-11-29,52,November,2011
2011-11-30,10,November,2011
2011-12-01,8,December,2011
2011-12-02,9,December,2011
2011-12-03,5,December,2011
2011-12-04,6,December,2011
2011-12-05,5,December,2011
2011-12-06,11,December,2011
2011-12-07,11,December,2011
2011-12-08,5,December,2011
2011-12-09,4,December,2011
2011-12-10,9,December,2011
2011-12-11,4,December,2011
2011-12-12,14,December,2011
2011-12-13,9,December,2011
2011-12-14,8,December,2011
2011-12-15,4,December,2011
2011-12-16,7,December,2011
2011-12-17,1,December,2011
2011-12-18,4,December,2011
2011-12-19,2,December,2011
2011-12-20,10,December,2011
2011-12-21,8,December,2011
2011-12-22,17,December,2011
2011-12-23,8,December,2011
2011-12-24,5,December,2011
2011-12-25,5,December,2011
2011-12-26,4,December,2011
2011-12-27,6,December,2011
2011-12-28,7,December,2011
2011-12-29,4,December,2011
2011-12-30,9,December,2011
2011-12-31,3,December,2011
2012-01-01,6,January,2012
2012-01-02,2,January,2012
2012-01-03,11,January,2012
2012-01-04,16,January,2012
2012-01-05,6,January,2012
2012-01-06,6,January,2012
2012-01-07,7,January,2012
2012-01-08,5,January,2012
2012-01-09,18,January,2012
2012-01-10,6,January,2012
2012-01-11,5,January,2012
2012-01-12,4,January,2012
2012-01-13,5,January,2012
2012-01-14,8,January,2012
2012-01-15,1,January,2012
2012-01-16,6,January,2012
2012-01-17,8,January,2012
2012-01-18,4,January,2012
2012-01-19,4,January,2012
2012-01-20,3,January,2012
2012-01-21,3,January,2012
2012-01-22,3,January,2012
2012-01-23,3,January,2012
2012-01-24,5,January,2012
2012-01-25,12,January,2012
2012-01-26,6,January,2012
2012-01-27,6,January,2012
2012-01-28,9,January,2012
2012-01-29,3,January,2012
2012-01-30,3,January,2012
2012-01-31,9,January,2012
2012-02-01,4,February,2012
2012-02-02,17,February,2012
2012-02-03,7,February,2012
2012-02-04,3,February,2012
2012-02-05,4,February,2012
2012-02-06,11,February,2012
2012-02-07,2,February,2012
2012-02-08,9,February,2012
2012-02-09,8,February,2012
2012-02-10,10,February,2012
2012-02-11,10,February,2012
2012-02-12,4,February,2012
2012-02-13,7,February,2012
2012-02-14,14,February,2012
2012-02-15,14,February,2012
2012-02-16,7,February,2012
2012-02-17,11,February,2012
2012-02-18,7,February,2012
2012-02-19,2,February,2012
2012-02-20,12,February,2012
2012-02-21,5,February,2012
2012-02-22,8,February,2012
2012-02-23,13,February,2012
2012-02-24,9,February,2012
2012-02-25,10,February,2012
2012-02-26,7,February,2012
2012-02-27,24,February,2012
2012-02-28,16,February,2012
2012-02-29,8,February,2012
2012-03-01,27,March,2012
2012-03-02,5,March,2012
2012-03-03,3,March,2012
2012-03-04,6,March,2012
2012-03-05,10,March,2012
2012-03-06,3,March,2012
2012-03-07,7,March,2012
2012-03-08,4,March,2012
2012-03-09,5,March,2012
2012-03-10,3,March,2012
2012-03-11,8,March,2012
2012-03-12,6,March,2012
2012-03-13,11,March,2012
2012-03-14,4,March,2012
2012-03-15,174,March,2012
2012-03-16,84,March,2012
2012-03-17,22,March,2012
2012-03-18,16,March,2012
2012-03-19,15,March,2012
2012-03-20,13,March,2012
2012-03-21,42,March,2012
2012-03-22,23,March,2012
2012-03-23,5,March,2012
2012-03-24,12,March,2012
2012-03-25,5,March,2012
2012-03-26,11,March,2012
2012-03-27,18,March,2012
2012-03-28,4,March,2012
2012-03-29,10,March,2012
2012-03-30,12,March,2012
2012-03-31,14,March,2012
2012-04-01,7,April,2012
2012-04-02,16,April,2012
2012-04-03,8,April,2012
2012-04-04,12,April,2012
2012-04-05,6,April,2012
2012-04-06,6,April,2012
2012-04-07,7,April,2012
2012-04-08,6,April,2012
2012-04-09,12,April,2012
2012-04-10,5,April,2012
2012-04-11,9,April,2012
2012-04-12,9,April,2012
2012-04-13,7,April,2012
2012-04-14,5,April,2012
2012-04-15,4,April,2012
2012-04-16,12,April,2012
2012-04-17,8,April,2012
2012-04-18,10,April,2012
2012-04-19,4,April,2012
2012-04-20,11,April,2012
2012-04-21,5,April,2012
2012-04-22,16,April,2012
2012-04-23,14,April,2012
2012-04-24,10,April,2012
2012-04-25,8,April,2012
2012-04-26,18,April,2012
2012-04-27,8,April,2012
2012-04-28,10,April,2012
2012-04-29,10,April,2012
2012-04-30,4,April,2012
2012-05-01,5,May,2012
2012-05-02,7,May,2012
2012-05-03,11,May,2012
2012-05-04,16,May,2012
2012-05-05,9,May,2012
2012-05-06,8,May,2012
2012-05-07,7,May,2012
2012-05-08,4,May,2012
2012-05-09,10,May,2012
2012-05-10,9,May,2012
2012-05-11,8,May,2012
2012-05-12,4,May,2012
2012-05-13,7,May,2012
2012-05-14,7,May,2012
2012-05-15,9,May,2012
2012-05-16,6,May,2012
2012-05-17,16,May,2012
2012-05-18,3,May,2012
2012-05-19,10,May,2012
2012-05-20,6,May,2012
2012-05-21,11,May,2012
2012-05-22,6,May,2012
2012-05-23,8,May,2012
2012-05-24,6,May,2012
2012-05-25,2,May,2012
2012-05-26,9,May,2012
2012-05-27,1,May,2012
2012-05-28,9,May,2012
2012-05-29,7,May,2012
2012-05-30,5,May,2012
2012-05-31,9,May,2012
2012-06-01,7,June,2012
2012-06-02,4,June,2012
2012-06-03,7,June,2012
2012-06-04,11,June,2012
2012-06-05,9,June,2012
2012-06-06,6,June,2012
2012-06-07,10,June,2012
2012-06-08,10,June,2012
2012-06-09,6,June,2012
2012-06-10,8,June,2012
2012-06-11,14,June,2012
2012-06-12,7,June,2012
2012-06-13,10,June,2012
2012-06-14,11,June,2012
2012-06-15,6,June,2012
2012-06-16,7,June,2012
2012-06-17,9,June,2012
2012-06-18,10,June,2012
2012-06-19,5,June,2012
2012-06-20,6,June,2012
2012-06-21,4,June,2012
2012-06-22,9,June,2012
2012-06-23,7,June,2012
2012-06-24,5,June,2012
2012-06-25,6,June,2012
2012-06-26,7,June,2012
2012-06-27,6,June,2012
2012-06-28,5,June,2012
2012-06-29,6,June,2012
2012-06-30,7,June,2012
2012-07-01,15,July,2012
2012-07-02,11,July,2012
2012-07-03,12,July,2012
2012-07-04,4,July,2012
2012-07-05,10,July,2012
2012-07-06,9,July,2012
2012-07-07,9,July,2012
2012-07-08,13,July,2012
2012-07-09,4,July,2012
2012-07-10,8,July,2012
2012-07-11,6,July,2012
2012-07-12,7,July,2012
2012-07-13,8,July,2012
2012-07-14,12,July,2012
2012-07-15,3,July,2012
2012-07-16,9,July,2012
2012-07-17,8,July,2012
2012-07-18,9,July,2012
2012-07-19,8,July,2012
2012-07-20,10,July,2012
2012-07-21,7,July,2012
2012-07-22,4,July,2012
2012-07-23,11,July,2012
2012-07-24,9,July,2012
2012-07-25,6,July,2012
2012-07-26,9,July,2012
2012-07-27,10,July,2012
2012-07-29,7,July,2012
2012-07-30,4,July,2012
2012-07-31,4,July,2012
2012-08-01,10,August,2012
2012-08-02,3,August,2012
2012-08-03,7,August,2012
2012-08-04,1,August,2012
2012-08-05,9,August,2012
2012-08-06,5,August,2012
2012-08-07,8,August,2012
2012-08-08,12,August,2012
2012-08-09,5,August,2012
2012-08-10,3,August,2012
2012-08-11,5,August,2012
2012-08-12,6,August,2012
2012-08-13,11,August,2012
2012-08-14,7,August,2012
2012-08-15,2,August,2012
2012-08-16,8,August,2012
2012-08-17,13,August,2012
2012-08-18,2,August,2012
2012-08-19,11,August,2012
2012-08-20,15,August,2012
2012-08-21,9,August,2012
2012-08-22,15,August,2012
2012-08-23,6,August,2012
2012-08-24,10,August,2012
2012-08-25,11,August,2012
2012-08-26,8,August,2012
2012-08-27,14,August,2012
2012-08-28,14,August,2012
2012-08-29,11,August,2012
2012-08-30,5,August,2012
2012-08-31,16,August,2012
2012-09-01,9,September,2012
2012-09-02,4,September,2012
2012-09-03,7,September,2012
2012-09-04,5,September,2012
2012-09-05,41,September,2012
2012-09-06,20,September,2012
2012-09-07,10,September,2012
2012-09-08,2,September,2012
2012-09-09,2,September,2012
2012-09-10,7,September,2012
2012-09-11,9,September,2012
2012-09-12,15,September,2012
2012-09-13,5,September,2012
2012-09-14,8,September,2012
2012-09-15,6,September,2012
2012-09-16,3,September,2012
2012-09-17,10,September,2012
2012-09-18,10,September,2012
2012-09-19,7,September,2012
2012-09-20,5,September,2012
2012-09-21,11,September,2012
2012-09-22,3,September,2012
2012-09-23,2,September,2012
2012-09-24,86,September,2012
2012-09-25,18,September,2012
2012-09-26,5,September,2012
2012-09-27,12,September,2012
2012-09-28,8,September,2012
2012-09-29,3,September,2012
2012-09-30,4,September,2012
2012-10-01,4,October,2012
